,Dominant Topic,Keywords,Number of Documents,(Doc) Percentage
402,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
403,6.0,"team, game, play, player, line, season, point, goal, win, year",,
404,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
405,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
406,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
407,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
408,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
409,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
410,5.0,"high, large, number, low, rate, level, small, report, difference, water",,
411,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
412,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
413,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
414,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
415,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
416,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
417,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
418,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
419,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
420,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
421,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
422,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
423,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
424,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
425,9.0,"make, work, government, money, year, pay, job, support, people, time",,
426,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
427,23.0,"time, find, point, problem, book, give, work, call, line, read",,
428,23.0,"time, find, point, problem, book, give, work, call, line, read",,
429,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
430,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
431,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
432,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
433,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
434,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
435,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
436,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
437,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
438,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
439,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
440,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
441,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
442,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
443,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
444,8.0,"ax, line, host, nntp_posting, reply, _, part, keyword, computer_science, ad",,
445,5.0,"high, large, number, low, rate, level, small, report, difference, water",,
446,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
447,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
448,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
449,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
450,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
451,23.0,"time, find, point, problem, book, give, work, call, line, read",,
452,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
453,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
454,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
455,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
456,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
457,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
458,8.0,"ax, line, host, nntp_posting, reply, _, part, keyword, computer_science, ad",,
459,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
460,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
461,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
462,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
463,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
464,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
465,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
466,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
467,6.0,"team, game, play, player, line, season, point, goal, win, year",,
468,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
469,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
470,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
471,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
472,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
473,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
474,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
475,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
476,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
477,6.0,"team, game, play, player, line, season, point, goal, win, year",,
478,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
479,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
480,8.0,"ax, line, host, nntp_posting, reply, _, part, keyword, computer_science, ad",,
481,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
482,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
483,6.0,"team, game, play, player, line, season, point, goal, win, year",,
484,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
485,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
486,8.0,"ax, line, host, nntp_posting, reply, _, part, keyword, computer_science, ad",,
487,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
488,9.0,"make, work, government, money, year, pay, job, support, people, time",,
489,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
490,6.0,"team, game, play, player, line, season, point, goal, win, year",,
491,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
492,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
493,6.0,"team, game, play, player, line, season, point, goal, win, year",,
494,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
495,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
496,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
497,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
498,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
499,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
500,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
501,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
502,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
503,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
504,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
505,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
506,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
507,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
508,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
509,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
510,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
511,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
512,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
513,6.0,"team, game, play, player, line, season, point, goal, win, year",,
514,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
515,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
516,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
517,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
518,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
519,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
520,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
521,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
522,6.0,"team, game, play, player, line, season, point, goal, win, year",,
523,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
524,23.0,"time, find, point, problem, book, give, work, call, line, read",,
525,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
526,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
527,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
528,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
